CueAnexo,Nombre,Regimen,Latitud,Longitud,Localidad,Departamento,Jurisdiccion
180131000,ESCUELA PRIMARIA PARA ADOLESCENTES Y ADULTOS Nº 66,Publico,-55.82680598,-27.91897999,COLONIA LIEBIG'S,ITUZAINGO,Consejo General de Educacion
180131100,ESCUELA PRIMARIA PARA ADOLESCENTES Y ADULTOS Nº 25,Publico,-59.03332658,-28.94773537,MONTE FLORIDO,LAVALLE,Consejo General de Educacion
180131400,ESCUELA ESPECIAL Nº 27,Publico,NULL,NULL,TATACUA/TABAY       ,CONCEPCION,Consejo General de Educacion
180131500,J.I.N. Nº 7 PECECITOS DE COLORES (SEDE) - ESCUELA Nº 617,Publico,-58.62444832,-28.25591529,LOMAS,SALADAS,Consejo General de Educacion
180131503,J.I.N. Nº 7 - ESCUELA Nº 468,Publico,-58.65780336,-28.2639225,SALADAS             ,SALADAS,Consejo General de Educacion
180131504,J.I.N. Nº 7 - ESCUELA Nº 469 JUAN LARREA,Publico,-58.63261481,-28.25250684,SALADAS             ,SALADAS,Consejo General de Educacion
180131506,J.I.N. Nº 7 - ESCUELA Nº 97 MANUEL F. MANTILLA,Publico,-58.62237214,-28.24412098,SALADAS             ,SALADAS,Consejo General de Educacion
180131507,J.I.N. Nº 7 - ESCUELA Nº 758 LUCIA C.DEL G.DE GIUDICE,Publico,-58.62537389,-28.2637563,SALADAS             ,SALADAS,Consejo General de Educacion
180131600,J.I.N. Nº 6 (SEDE) - ESCUELA Nº 54,Publico,-57.62130921,-27.74901763,NUESTRA SEÑORA DEL ROSARIO DE CAA CATI,GENERAL PAZ,Consejo General de Educacion
180131601,J.I.N. Nº 6 - ESCUELA Nº 55,Publico,-57.7727097,-27.7421029,PASO FLORENTIN,GENERAL PAZ,Consejo General de Educacion
180131604,J.I.N. Nº 6 - ESCUELA Nº 488 CARLOS JULIO MAURIÑO,Publico,-57.64661012,-27.76077893,CAPILLITA,GENERAL PAZ,Consejo General de Educacion
180131605,J.I.N. Nº 6 - ESCUELA Nº 489,Publico,-57.6058328,-27.73522069,COLONIA SAN MARTIN,GENERAL PAZ,Consejo General de Educacion
180131611,J.I.N. Nº 6 - ESCUELA Nº 58,Publico,-57.54130363,-27.70421099,VILLA SAN RAMON,GENERAL PAZ,Consejo General de Educacion
180131700,ESCUELA Nº 195,Publico,-58.81369813,-29.97457791,SAUCE               ,SAUCE,Consejo General de Educacion
180131800,ESCUELA Nº 222,Publico,-56.41498995,-27.61700014,ITUZAINGO           ,ITUZAINGO,Consejo General de Educacion
180132000,ESCUELA Nº 161 DR. JOSE FRANCISCO QUINTANA,Publico,-58.804616,-29.210457,LAVALLE             ,LAVALLE,Consejo General de Educacion
180132500,CENTRO DE EDUCACION SECUNDARIA PARA ADULTOS Nº 1,Publico,-59.27018421,-29.14919686,GOYA                ,GOYA,Direccion de Nivel Secundario
180132600,ESCUELA Nº 955 LIBERTADOR DE AMERICA,Publico,-58.78841981,-27.48963023,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180132700,ESCUELA TALLER DE ADAPTACION Y CAPACITACION LABORAL Nº 1 HAROLD ANDRES FORES,Publico,-58.80789344,-27.50163368,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180132800,ESCUELA Nº 373,Publico,-57.89053412,-28.47398714,LOS LAPACHOS,CONCEPCION,Consejo General de Educacion
180132900,ESCUELA Nº 372,Publico,-58.98017127,-29.46537421,SANTILLAN,GOYA,Consejo General de Educacion
180134600,I.N.I.R. ARROZ CON LECHE (INSTITUTO NIVEL INICIAL RURAL),Privado Subvencionado,-58.53302166,-30.12579302,GUAYQUIRARO         ,SANTO TOME,Direccion de Enseñanza Privada
180134900,EFA ÑANDE SY LA ITATÍ IS-18,Privado Subvencionado,-58.98443871,-29.6305417,ESQUINA             ,ESQUINA,Direccion de Enseñanza Privada
180135000,E.F.A.ANAHI I.S-19,Privado Subvencionado,-59.15173539,-29.22606617,GOYA                ,GOYA,Direccion de Enseñanza Privada
180135200,COLEGIO SECUNDARIO DR.ELOY MIGUEL ORTEGA,Publico,-58.78526201,-27.49035623,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180135800,ESCUELA Nº 374 DR. PABLO LUZURIAGA    ,Publico,-56.24807067,-28.19490101,LAUREL,SANTO TOME,Consejo General de Educacion
180135900,INSTITUTO FE Y ALEGRIA IPP.43-IP.54-IS.68,Privado Subvencionado,-58.8133566,-27.49586669,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180136000,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 68      ,Publico,-58.71655618,-27.49390424,LAGUNA BRAVA,CAPITAL,Consejo General de Educacion
180136100,ESCUELA Nº 172 DOMINGO FAUSTINO SARMIENTO,Publico,NULL,NULL,SANTO TOME          ,SANTO TOME,Consejo General de Educacion
180136200,ESCUELA Nº 375 SANTA CATALINA DE SIENA,Publico,-58.83217919,-27.51349176,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180136400,ESCUELA Nº 331GUARDA COSTAS LYNCH,Publico,-56.24121577,-27.45656619,PARAJE OMBU CHICO,ITUZAINGO,Consejo General de Educacion
180136500,ESCUELA JARDIN DE INFANTES Nº 28 ÑEMBOE,Publico,-58.81107793,-27.50495191,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180136600,ESCUELA JARDIN Nº 27 SUEÑOS FELICES,Publico,-59.25066906,-29.14928016,GOYA                ,GOYA,Consejo General de Educacion
180136900,JARDIN MARIA LUISA CLARAC I.P.P.42,Privado Subvencionado,-58.62134973,-28.25758454,SALADAS             ,SALADAS,Direccion de Enseñanza Privada
180137000,E.F.A.ARANDU ROGA I.S.22,Privado Subvencionado,-59.07967618,-30.18473044,SAUCE               ,SAUCE,Direccion de Enseñanza Privada
180137100,INSTITUTO PRIVADO MECENAS-QUELUC S.R.L.,Privado Subvencionado,-58.85001339,-27.4754356,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180137200,INSTITUTO INFORMATICO SANTA LUCIA,Privado Subvencionado,-59.10170494,-28.98551882,SANTA LUCIA         ,LAVALLE,Direccion de Enseñanza Privada
180137300,IINSTITUTO DE IDIOMAS DE ESQUINA I.P-49,Privado Subvencionado,-59.5317965,-30.01720935,ESQUINA             ,ESQUINA,Direccion de Enseñanza Privada
180137400,CENTRO DE DIFUSION INFORMATICA SALADAS EP-42,Privado Subvencionado,-58.62663954,-28.2550098,SALADAS             ,SALADAS,Direccion de Enseñanza Privada
180137500,ESCUELA PROFESIONAL SAN PABLO I.PROF.12,Privado Subvencionado,-58.82616068,-27.47938252,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180137900,V.E.I. ENGLISH INSTITUTE,Privado Subvencionado,-58.82989501,-27.46410117,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180138000,ESCUELA PROF.DR.JOSE FRANCISCO SOLER Y JARDIN DE INFANTES MEDALLA MILAGROSA I.P.P.66,Privado Subvencionado,-58.81417362,-27.48488081,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180138100,LEADERS ENGLISH LANGUAGE CENTRE,Privado Subvencionado,-58.83562171,-27.46327702,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180138200,ESCUELA PROFESIONAL NUESTRA SEÑORA DE ITATI  I.PROF.8,Privado Subvencionado,-58.82132366,-27.48476548,LAGUNA BRAVA,CAPITAL,Direccion de Enseñanza Privada
180138300,ESCUELA PARA ADOLESCENTES Y ADULTOS Nº 67,Publico,-58.9563185,-28.89920249,EL BONETE,LAVALLE,Consejo General de Educacion
180138400,INSTITUTO ARGENTINO DE HABLA INGLESA LISTEN & LEARN,Privado Subvencionado,-58.05779697,-29.78970763,CURUZU CUATIA       ,CURUZU CUATIA,Direccion de Enseñanza Privada
180138500,INSTITUTO COMPUTACION NORESTE EP-1/PD-51/FP-53,Privado Subvencionado,-59.26090195,-29.13627539,GOYA                ,GOYA,Direccion de Enseñanza Privada
180138600,INSTITUTO BELGRANO COMPUTACION I.PROF 32/I.T 45,Privado Subvencionado,-57.09534608,-29.71011435,PASO DE LOS LIBRES  ,PASO DE LOS LIBRES,Direccion de Enseñanza Privada
180138900,ACADEMIA ESPRIÚ,Privado Subvencionado,-58.83465475,-27.46335425,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180139000,ESCUELA PROFESIONAL NUESTRA SEÑORA DE ITATI I PROF- 6,Privado Subvencionado,-58.24327798,-27.26828584,ITATI               ,ITATI,Direccion de Enseñanza Privada
180139400,ESCUELA PROFESIONAL SAN ANTONIO I.PROF.5,Privado Subvencionado,-56.01646093,-28.05791673,PELON ARROYO,SANTO TOME,Direccion de Enseñanza Privada
180139500,INSTITUTO DE LENGUAS MODERNAS SAINT PAUL I.PROF-28,Privado Subvencionado,-59.09746393,-28.98738286,SANTA LUCIA         ,LAVALLE,Direccion de Enseñanza Privada
180139700,ESCUELA PROFESIONAL MARÍA DE NAZARETH I. PROF- 7,Privado Subvencionado,-58.83172775,-27.46926207,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180139800,INSTITUTO SUPERIOR BIG BEN I.PROF.23,Privado Subvencionado,-59.26861628,-29.15476468,GOYA                ,GOYA,Direccion de Enseñanza Privada
180140200,CENTRO DE FORMACION PROFESIONAL DON ELIAS ABAD,Publico,-58.78697028,-27.48357499,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180140400,ESCUELA TECNICA FRAY LUIS BELTRAN,Publico,-58.78619228,-27.48368689,CORRIENTES          ,CAPITAL,Direccion de Educación Tecnico Profesional
180140500,CENTRO DE FORMACION PROFESIONAL NTRA.SRA.DE LA MISERICORDIA,Publico,-58.8410252,-27.46628358,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180140700,CENTRO DE FORMACION PROFESIONAL HIJAS DE MARIA,Publico,-57.88792796,-28.38811945,CONCEPCION          ,CONCEPCION,Direccion de Nivel Secundario
180140800,ESCUELA TECNICA NTRA. SRA. DE ITATI,Publico,-58.55395163,-27.51278686,SAN LUIS DEL PALMAR ,SAN LUIS DEL PALMAR ,Direccion de Educación Tecnico Profesional
180140803,EXT.AULICA ESC.TECNICA NTRA. SRA. DE ITATI (FUNCIONA EN LA ESC. Nº 837),Publico,-58.48205421,-27.66949555,SAN LUIS DEL PALMAR ,SAN LUIS DEL PALMAR ,Direccion de Educación Tecnico Profesional
180140900,CENTRO DE FORMACION PROFESIONAL,Publico,-58.08238665,-29.18845441,MERCEDES            ,MERCEDES,Direccion de Nivel Secundario
180141000,CENTRO DE FORMACION PROFESIONAL DAMAS PATRICIAS ARGENTINAS,Publico,-58.07820307,-29.18781526,MERCEDES            ,MERCEDES,Direccion de Nivel Secundario
180141100,INSTITUTO DE FORMACION DOCENTE DR. JUAN PUJOL,Publico,-58.83658664,-27.47112976,CORRIENTES          ,CAPITAL,Direccion de Nivel Superior
180141101,EXTENSION AULICA EN SAN LUIS DEL PALMAR (I.S.F.D. DR.JUAN PUJOL),Publico,NULL,NULL,SAN LUIS DEL PALMAR ,SAN LUIS DEL PALMAR ,Direccion de Nivel Superior
180141102,EXTENSION AULICA EN ITA IBATE (I.S.F.D. DR.JUAN PUJOL),Publico,NULL,NULL,ITA IBATE           ,GENERAL PAZ,Direccion de Nivel Superior
180141103,EXTENSION AULICA EN ITATI (I.S.F.D. DR.JUAN PUJOL),Publico,NULL,NULL,ITATI               ,ITATI,Direccion de Nivel Superior
180141104,EXTENSION AULICA EN SAN COSME (I.S.F.D. DR JUAN PUJOL),Publico,NULL,NULL,SAN COSME           ,SAN COSME,Direccion de Nivel Superior
180141200,INSTITUTO DE FORMACION DOCENTE JOSE MANUEL ESTRADA     ,Publico,-58.83988492,-27.46975801,CORRIENTES          ,CAPITAL,Direccion de Nivel Superior
180141201,EXTENSION AULICA  EN SAN MIGUEL (I.F.D. JOSE MANUEL ESTRADA),Publico,NULL,NULL,SAN MIGUEL,SAN MIGUEL,Direccion de Nivel Superior
180141202,EXTENSION AULICA  EN CAA CATI (I.F.D. JOSE MANUEL ESTRADA),Publico,NULL,NULL,NUESTRA SEÑORA DEL ROSARIO DE CAA CATI,GENERAL PAZ,Direccion de Nivel Superior
180141203,EXTENSION AULICA  EN CONCEPCION (I.F.D. JOSE MANUEL ESTRADA),Publico,NULL,NULL,CONCEPCION          ,CONCEPCION,Direccion de Nivel Superior
180141204,EXTENSION AULICA EN PASO DE LA PATRIA (I.F.D.JOSE M.ESTRADA),Publico,NULL,NULL,PASO DE LA PATRIA   ,SAN COSME,Direccion de Nivel Superior
180141300,INSTITUTO DE FORMACION DOCENTE ALFREDO FERREYRA,Publico,-59.52927003,-30.01559623,ESQUINA             ,ESQUINA,Direccion de Nivel Superior
180141301,EXTENSION AULICA  EN SAUCE (I.S.F.D. DR.J.ALFREDO FERREIRA),Publico,NULL,NULL,SAUCE               ,SAUCE,Direccion de Nivel Superior
180141302,EXTENSION AULICA EN PUEBLO LIBERTADOR (I.F.D. FERREIRA),Publico,NULL,NULL,LIBERTADOR          ,ESQUINA,Direccion de Nivel Superior
180141400,INSTITUTO DE FORMACION DOCENTE MERCEDES     ,Publico,-58.07972098,-29.17855282,MERCEDES,MERCEDES,Direccion de Nivel Superior
180141401,EXTENSION AULICA EN PERUGORRIA (I.F.D. MERCEDES),Publico,NULL,NULL,PERUGORRIA          ,CURUZU CUATIA,Direccion de Nivel Superior
180141402,EXTENSION AULICA EN MOCORETA (I.F.D. MERCEDES),Publico,NULL,NULL,MOCORETA            ,MONTE CASEROS,Direccion de Nivel Superior
180141403,EXTENSION AULICA EN MARIANO I.LOZA (I.F.D.MERCEDES),Publico,NULL,NULL,MARIANO I. LOZA     ,MERCEDES,Direccion de Nivel Superior
180141500,INSTITUTO DE FORMACION DOCENTE PROF. AGUSTIN GOMEZ      ,Publico,-57.09038331,-29.70797477,PASO DE LOS LIBRES  ,PASO DE LOS LIBRES,Direccion de Nivel Superior
180141501,SUBSEDE YAPEYU (I.F.D. PROF.AGUSTIN GOMEZ),Publico,NULL,NULL,YAPEYU              ,SAN MARTIN,Direccion de Nivel Superior
180141600,INSTITUTO SUPERIOR DE FORMACION DOCENTE ERNESTO SABATO   ,Publico,-56.64018996,-29.17811402,LA CRUZ             ,SAN MARTIN,Direccion de Nivel Superior
180141900,INSTITUTO DE FORMACION DOCENTE     ,Publico,-59.04229031,-28.50869144,BELLA VISTA         ,BELLA VISTA,Direccion de Nivel Superior
180141901,SUBSEDE MBURUCUYA (I.F.D. BELLA VISTA),Publico,-58.2330848,-28.04235128,MBURUCUYA           ,MBURUCUYA,Direccion de Nivel Superior
180141902,EXTENSION AULICA EN MBURUCUYA (I.F.D. BELLA VISTA) ,Publico,NULL,NULL,MBURUCUYA           ,MBURUCUYA,Direccion de Nivel Superior
180142000,INSTITUTO SUPERIOR DE FORMACION DOCENTE RAMON J. CARCANO,Publico,-57.63391548,-30.25087577,MONTE CASEROS       ,MONTE CASEROS,Direccion de Nivel Superior
180142001,SUBSEDE EN JUAN PUJOL (I.S.F.D. RAMON J. CARCANO),Publico,NULL,NULL,JUAN PUJOL,MONTE CASEROS,Direccion de Nivel Superior
180142002,SUBSEDE EN MOCORETA (I.S.F.D. RAMON J. CARCANO),Publico,NULL,NULL,MOCORETA            ,MONTE CASEROS,Direccion de Nivel Superior
180142100,INSTITUTO DE LENGUAS MODERNAS SAINT PAUL I.PROF-1,Privado Subvencionado,-59.26455243,-29.14537885,GOYA                ,GOYA,Direccion de Enseñanza Privada
180142300,ESCUELA TECNICA U.O.C.R.A.ISLAS MALVINAS,Publico,-58.83439615,-27.48777475,CORRIENTES          ,CAPITAL,Direccion de Educación Tecnico Profesional
180142400,CENTRO PROFESIONAL NIÑO JESUS I.P. 13,Privado Subvencionado,-58.79961469,-27.47439662,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180142500,CENTRO DE EDUCACION SECUNDARIA PARA ADULTOS Nº 9,Publico,-58.78568378,-27.49029399,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180142501,EXT.AULICA DE ADULTOS DEL CESPA Nº 9 (FUNCIONA EN EL COLEGIO FRODIZI),Publico,-58.7812086,-27.44918385,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180142502,EXT.AULICA DE ADULTOS DEL CESPA Nº 9 (FUNCIONA EN LA ESC. Nº 605),Publico,-58.75044976,-27.53337426,SAN CAYETANO,CAPITAL,Direccion de Nivel Secundario
180142503,EXT.AULICA DE ADULTOS DEL CESPA Nº 9 (FUNCIONA EN LA ESC. Nº 102),Publico,-58.51005394,-27.37066234,SAN COSME           ,CAPITAL,Direccion de Nivel Secundario
180142504,EXT.AULICA DE ADULTOS DEL CESPA Nº 9 (FUNCIONA EN EL COLEGIO CAUTIVAS CORRENTINAS),Publico,-58.78242941,-27.49312587,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180142505,EXT.AULICA DE ADULTOS DEL CESPA Nº 9 (FUNCIONA EN LA ESC. Nº 14),Publico,-58.79840832,-27.46864493,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180142506,EXT.AULICA DE ADULTOS DEL CESPA Nº 9 (FUNCIONA EN LA ESC. Nº 158),Publico,-58.78897372,-27.46839885,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180142507,EXT.AULICA DE ADULTOS DEL CESPA Nº 9 (FUNCIONA EN CAMPUS SGTO. CABRAL),Publico,-58.82475205,-27.45922167,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180142508,EXT.AULICA DE ADULTOS DEL CESPA Nº 9 (FUNCIONA EN CAMPUS LIBERTAD),Publico,-58.78373985,-27.46718872,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180142509,EXT.AULICA DE ADULTOS DEL CESPA Nº 9 (FUNCIONA EN LA FACULTAD DE MEDICINA),Publico,-58.83582679,-27.47541697,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180142510,EXT.AULICA DE ADULTOS DEL CESPA Nº 9 (FUNCIONA EN EL COLEGIO PEDRO LECONTE),Publico,-58.65637961,-27.45292742,SANTA ANA,CAPITAL,Direccion de Nivel Secundario
180142511,EXT.AULICA DE ADULTOS DEL CESPA Nº 9 (FUNCIONA EN COLEGIO JOSE HERNANDEZ),Publico,-58.7159912,-27.49433672,LAGUNA BRAVA,CAPITAL,Direccion de Nivel Secundario
180142600,INSTITUTO SUPERIOR GOYA,Publico,-59.26620581,-29.14956535,GOYA                ,GOYA,Direccion de Nivel Superior
180142602,EXTENSION AULICA COLONIA CAROLINA (I.S.F.D. GOYA),Publico,NULL,NULL,COLONIA CAROLINA    ,GOYA,Direccion de Nivel Superior
180142700,INSTITUTO SUPERIOR SEMPER I.T.14,Privado Subvencionado,-58.82899761,-27.47411613,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180142800,INSTITUTO PRIVADO CENTRO CULTURAL CORRENTINO IS-26,Privado Subvencionado,-58.83697413,-27.46408303,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180142900,ESCUELA TECNICA EUGENIA ELMA MOROS,Publico,-55.8988832,-27.74572067,COLONIA LIEBIG'S,ITUZAINGO,Direccion de Educación Tecnico Profesional
180143000,INSTITUTO DE FORM.Y CAPACIT.CRUZ ROJA ARG. FILIAL CTES.,Privado Subvencionado,-58.8356486,-27.47096103,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180143001,CENTRO INTEGRAL CRUZ ROJA ARGENTINA,Privado Subvencionado,NULL,NULL,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180143200,COLEGIO SECUNDARIO FRAY JOSE DE LA QUINTANA,Publico,-58.79304011,-27.4934064,CORRIENTES          ,CAPITAL,Direccion de Nivel Secundario
180143300,ESCUELA JARDIN Nº 30 FRUTILLITAS,Publico,-58.79881583,-27.48350739,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180143400,J.I.N. Nº 8 EL PERRITO BUSCADOR (SEDE) - ESCUELA Nº 423,Publico,-58.56920747,-27.39097758,PASO DE LA PATRIA   ,SAN COSME,Consejo General de Educacion
180143401,J.I.N. Nº 8 LAS ARDILLITAS - ESCUELA Nº 827,Publico,-58.57712951,-27.31720526,PASO DE LA PATRIA   ,SAN COSME,Consejo General de Educacion
180143403,J.I.N. Nº 8 PANAMBI - ESCUELA Nº 858,Publico,-58.54234675,-27.38184018,ENSENADITA          ,SAN COSME,Consejo General de Educacion
180143404,J.I.N. Nº 8 RANITA SALTARINA - ESCUELA Nº 499,Publico,-58.56920747,-27.39097758,ENSENADITA          ,SAN COSME,Consejo General de Educacion
180143600,ESCUELA PARA SORDOS E HIPOACÚSICOS CORRIENTES ORAL I.E.6,Privado Subvencionado,-58.84238495,-27.46357331,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180143800,ESCUELA DE JARDINERÍA Y PAISAJISMO - I.PROF.35,Privado Subvencionado,-58.79957376,-27.489377,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180144000,INSTITUTO PRIVADO DE DIBUJO SORBELLINI CARTOON E.P.51,Privado Subvencionado,-58.83610078,-27.46782062,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180144100,TEC THE ENGLISH CENTER,Privado Subvencionado,-58.83386121,-27.46570543,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180144200,ESCUELA Nº 956 NUESTRA SEÑORA DE LA MEDALLA MILAGROSA,Publico,-58.79897894,-27.48337544,CORRIENTES          ,CAPITAL,Consejo General de Educacion
180144400,ESCUELA JARDIN Nº 29 CAPERUCITA ROJA,Publico,-57.11804423,-29.71098614,PASO DE LOS LIBRES  ,PASO DE LOS LIBRES,Consejo General de Educacion
180144800,ESCUELA AGROTECNICA de COLONIA 3 DE ABRIL,Publico,-58.9163659,-28.4123468,BELLA VISTA         ,BELLA VISTA,Direccion de Educación Tecnico Profesional
180144801,EXTENSIÓN AULICA QUE FUNCIONA EN LA ESCUELA Nº 891 (ESCUELA AGROTECNICA de COLONIA 3 DE ABRIL),Publico,-58.8748763,-28.3534992,RAICES NORTE,BELLA VISTA,Direccion de Nivel Secundario
180144802,EXTENSIÓN AULICA QUE FUNCIONA EN LA ESCUELA Nº 846 (ESCUELA AGROTECNICA de COLONIA 3 DE ABRIL),Publico,-58.7688175,-28.5205905,CEBOLLAS,BELLA VISTA,Direccion de Nivel Secundario
180144900,JARDIN MATERNAL Y DE INFANTES GIRASOLES I.P.P.46,Privado Subvencionado,-57.08757682,-29.71445811,PASO DE LOS LIBRES  ,PASO DE LOS LIBRES,Direccion de Enseñanza Privada
180145000,COLEGIO SECUNDARIO PEDRO ALCANTARA DIAZ COLODRERO,Publico,-58.5375426,-28.58242484,COLONIA LA ELISA,SAN ROQUE           ,Direccion de Nivel Secundario
180145100,INSTITUTO SUPERIOR DE FORMACION DOCENTE JULIO CORTAZAR     ,Publico,-58.80801454,-27.95236282,EMPEDRADO           ,EMPEDRADO,Direccion de Nivel Superior
180145101,SUBSEDE SAN LORENZO (INST.SUP.DE FORMAC.DOCENTEJULIO CORTAZAR),Publico,NULL,NULL,SAN LORENZO         ,SALADAS,Direccion de Nivel Superior
180145102,SUBSEDE EN LORETO (INST.SUP.DE FORMAC.DOCENTEJULIO CORTAZAR),Publico,NULL,NULL,LORETO              ,SAN MIGUEL,Direccion de Nivel Superior
180145103,SUBSEDE EN CONCEPCION (INST.SUP.DE FORMAC.DOCENTEJULIO CORTAZAR),Publico,NULL,NULL,CONCEPCION          ,CONCEPCION,Direccion de Nivel Superior
180145200,E.F.A.MOCOVI IS-23,Privado Subvencionado,-57.96577059,-30.61774592,PARAJE MOTA         ,MONTE CASEROS,Direccion de Enseñanza Privada
180145400,INSTITUTO PRIVADO KINDER WORLD SCHOOL IPP-52,Privado Subvencionado,-58.83932556,-27.46638935,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180145500,ESCUELA FE Y ALEGRIA  IPP.51-IP.58,Privado Subvencionado,-59.0352034,-28.50174694,BELLA VISTA         ,BELLA VISTA,Direccion de Enseñanza Privada
180145600,INSTITUTO DEL NORDESTE DE ENSEÑANZA ACELERADA PARA ADULTOS IS.31,Privado Subvencionado,-58.8191661,-27.47344871,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180145800,COLEGIO SAN JORGE  I.S-32,Privado Subvencionado,-57.09979681,-29.71256378,PASO DE LOS LIBRES  ,PASO DE LOS LIBRES,Direccion de Enseñanza Privada
180146100,INST.SUP.DE FORM.PROF. DR. RAMON CARRILLO IT-19,Privado Subvencionado,-58.82161319,-27.46559315,CORRIENTES          ,CAPITAL,Direccion de Enseñanza Privada
180146200,E.F.A. TUPA REMBIAPO I.S. 27,Privado Subvencionado,-58.62270852,-27.43525259,SANTA ANA           ,SAN COSME,Direccion de Enseñanza Privada
